"","logFC","logCPM","LR","PValue"
"WBGene00007141",-1.04685959767763,-2.93752698243548,0.331165186229267,0.564973788389319
"WBGene00007142",-0.245019290435093,4.30483972475052,0.450322828944437,0.502181687910265
"WBGene00007143",0.199777161508764,7.32578411461861,0.689309500632298,0.406399344471969
"WBGene00007144",0.00117326495990343,6.24962547416175,2.83815254675801e-05,0.995749344832969
"WBGene00007145",0.0828899657986357,5.48537905063458,0.082572345706259,0.773841246703819
"WBGene00007146",-0.904612252045361,-0.929339489105338,0.783254812581159,0.376147547220537
"WBGene00007147",0.162400047951775,0.44347703990242,0.0430809089629572,0.835572999679836
"WBGene00007148",0,-3.59875592096187,0,1
"WBGene00007149",-1.65861516861939,-2.7915790543436,1.010426875902,0.314800594482952
"WBGene00007150",0.0423654327191357,8.65625337821737,0.0239483897408945,0.877016303241593
"WBGene00007151",3.25772781877811,-2.86677538238873,2.33040739843215,0.126868669818819
"WBGene00007152",0.924416106195932,-0.639194955655546,0.786383745754544,0.375195846158787
"WBGene00007153",-0.519477276027623,6.82694302099075,1.28726099767323,0.256553328102019
"WBGene00007154",-0.349269946358949,-0.850625740582485,0.144287757053112,0.704055069554722
"WBGene00007155",-0.53786333210182,3.72005188797849,1.4224484453711,0.233000821057877
"WBGene00007156",-1.93288038691619,-0.242089459303169,2.06450773540483,0.150763605160232
"WBGene00007158",0,-3.59875592096187,0,1
"WBGene00007159",-2.11935515846686,1.59167085287612,2.71764991942615,0.0992440369566391
"WBGene00007160",0,-3.59875592096187,0,1
"WBGene00007161",0,-3.59875592096187,0,1
"WBGene00007162",0.109586863657087,2.69087366914064,0.0408617296568385,0.839805053953493
"WBGene00007163",-3.65257376949566,-2.87038454282853,2.85560150004399,0.0910561753136012
"WBGene00007164",0.651079284086275,-2.79496122726087,0.187491816304702,0.665012407242067
"WBGene00007165",-0.0738886970380664,4.21534265450249,0.0437875415748072,0.834249390473673
"WBGene00007166",-2.25626543925655,-3.38139203900844,0.912969942947437,0.339327631599279
"WBGene00007167",-0.0144496842194048,7.60100006017343,0.00376538802814252,0.951070311520535
"WBGene00007168",0.0570061429114114,7.54271321108999,0.0578266321251988,0.809964610077108
"WBGene00007169",-0.816681977796325,-1.24950939925073,0.561178158999958,0.453785933560693
"WBGene00007170",-1.37385514994638,1.66923405581767,3.16041604745169,0.0754439539531594
"WBGene00007171",0.0762417670900941,6.60088862471608,0.0738478010356118,0.785814622922474
"WBGene00007172",-4.00345054631678,-2.62210074232208,3.02235992103911,0.0821238806813427
"WBGene00007173",0,-3.28143805262695,0,1
"WBGene00007174",-2.06630989571621,-0.790522240133069,3.91352434999294,0.047899049036719
"WBGene00007175",0.193661007406362,5.19933199170267,0.518104542078795,0.471651352193677
"WBGene00007176",0.244126596638988,0.572071895657115,0.0933788403805438,0.759924819019477
"WBGene00007177",-2.27876559699564,-2.26390394860586,1.43997953263489,0.230142652536205
"WBGene00007178",-0.620443011864897,2.10452493511173,0.813332654261071,0.367136781270934
"WBGene00007179",-4.00153421981548,-2.9431884869976,2.86310216574106,0.0906325555229021
"WBGene00007180",0.296641575975935,2.6395190741567,0.222105248587997,0.63744048527683
"WBGene00007181",-2.22714287120953,-2.60035067350926,2.06698314910062,0.150519009580446
"WBGene00007182",-0.583824951030742,-1.69163583212802,0.277700614164621,0.598212291301409
"WBGene00007183",2.3804736435806,-3.48207942760974,1.01247159758812,0.314311448012557
"WBGene00007184",0.0959029711749196,7.58352508153135,0.148148601022243,0.700310937054736
"WBGene00007185",0.239318826455122,5.3232359421326,0.765602007266576,0.381581054700422
"WBGene00007186",0.116771651021897,7.52490097247212,0.244634349592204,0.620878798244226
"WBGene00007187",-0.0219561379377797,5.93534810641834,0.00938217250828899,0.922836292017755
"WBGene00007188",0.189387279379387,5.50019855600315,0.606461750972159,0.436123142202897
"WBGene00007189",0.0982041629087251,5.52963433411574,0.160084099966173,0.689079099813074
