"249_1813_B"	"291_37_C"	"294_1781_A"	"299_1781_A"	"310_37_C"	"318_1813_B"
"fbxa-34"	0.399330429757488	1.64401914773696	1.14706660457151	0.836795249345713	1.10102478761603	0.64103153120967
"fbxa-49"	0.0906221760001086	0.114469568056784	0.146424329295117	0.0449759348730212	0	0.0818283887267912
"fbxa-50"	0.262137153276388	0.0735820059151653	0.0941227965407605	0.0867327333031882	0.216827580874078	0
"fbxa-37"	2.49285188443288	2.79897816564094	1.93149227005702	1.3023226177664	1.8666258108656	1.73757600053839
"ZC84.1"	0.419063468723248	0.0203592611613632	0.0607661887135087	0.0159986067843301	0.0239974395429854	0.00727689273570012
"cls-3"	5.9928908233222	4.23042464167598	5.57312204654814	4.70193942015491	4.62054725663535	4.12939251449472
"npr-29"	0.20843100480025	0.438800010884339	0.261936855739043	0.241370850485214	0.172404369182803	0.407778137155176
"ZC84.6"	0.317379554210907	0	0.00976783690756195	0.0180018279224359	0.0450036872017929	0
"ZC84.7"	0.116426038103682	0	0.0627057867962287	0.0577824340398624	0.115562601686566	0
"hhat-1"	2.02504056796451	0.170528914182539	0.245399542402777	0.1005030961736	0.40200450065374	0.0228566855951908
"ZC116.1"	0.666242556923876	0.635849496021589	0.717661863437088	1.85168074488657	0.83764867106073	0.481273413114537
"cyc-2.2"	0.356069633200427	1.72411837609972	1.1506511877108	3.26928196594705	1.50207306650517	16.9600416563915
"ZC116.3"	0.787700130799797	0.0854949959756623	0.392192457261525	0.469124243261775	0.277994099591771	0.300311192301909
"ZC168.2"	0.522671021211636	0.110035476735522	0	0	0.518794799008803	0.117988028393523
"orc-5"	73.3784836808174	67.2604393583503	72.5714654863193	68.8394277098125	63.7783500507149	72.8251518595366
"ssp-34"	0.281725424070667	0.948965298264154	1.71965452229306	4.00819600695854	1.39818048853746	23.2340469626437
"ZC247.1"	0.285475841346788	0.245801792749714	0.355880406378537	0.506235023425883	0.35340242511115	0.689327850593373
"ZC247.2"	1.51250817642659	0.652005410188867	0.950390361531042	0.983007527260533	0.80426311287553	1.86975971670393
"wdr-5.3"	70.0725471633124	43.0049128011294	66.5757424463694	64.6016873631221	53.3360104048519	59.1209171763559
"ZC302.3"	0.695102441845809	0.61977877135434	1.10110161503426	1.01464848290093	0.892873154083571	1.4399055752178
"ZC334.7"	0.0598436358320045	0	0.257849005649478	0	0.059399824676428	0.162109602036479
"cbs-1"	7.67015146824037	5.86040084589137	7.27469489953762	5.62650126765914	6.33201090773583	5.47311542567293
"ZC373.2"	232.846812264151	266.225568305795	246.288318050439	285.719076011865	270.034762544184	360.270482538613
"ZC373.3"	0.0440044860803823	0.296449852873457	0.237003334234974	0.26207398507884	0.131034422715663	0.317875058988112
"mlck-1"	3.36791121203929	4.46711892218844	3.67420223121957	4.85963220757815	4.06919463762967	6.71372977378879
"ZC373.5"	4.49566417032561	7.2094881934684	4.92685046522098	5.51010753440693	5.16077415454983	5.47138446397595
"gnrr-3"	0.143866518464819	0.121150171355272	0	0.0714011895374731	0.107099683886287	0.194859016589303
"ZC374.2"	2.63780142974114	1.5769504632441	1.40984594158722	1.39908645662966	1.93869606853914	0.672731930034512
"ZC376.1"	0.386038404040406	0.119767573108707	0.0656576997267217	0.0806701028725801	0.161337041631839	0.128423488822051
"ZC376.2"	11.3565553660682	15.3198113015063	11.4083334481224	9.55362537415391	12.9912282081997	9.13526336732019
"ZC376.3"	4.73903317045834	4.73698262426268	3.94271822660147	3.70964268599651	4.74213063800923	2.85277817253736
"ceh-74"	4.38602329637612	5.63950036063714	4.16571290915167	4.1195176374203	5.57060210094634	5.49347571934214
"ZC376.6"	33.2720804793841	22.9475466294945	34.7203367375876	30.6821974662265	29.2686275191726	31.0635773907607
"atfs-1"	56.3564526821223	49.1432917453045	52.7361607504507	52.9037718984547	50.3357240614613	45.0598143403734
"ZC376.8"	0.0921863128026995	0.155260413775689	0.0993010733731001	0.27451331123145	0.274507927630871	1.66481489901541
"mppb-1"	53.1606574794695	56.3233312457813	61.251995824495	53.8758805109858	56.5000183798791	49.1961390081159
"mans-4"	30.6382215604173	26.4245453531756	30.7904678574743	27.217015375575	26.3968346742447	31.5271846553224
"msa-1"	15.0805962296651	19.5530268155408	14.8907800762574	15.2066533414934	12.2957637080206	18.4264580981465
"npr-13"	0.461194953478648	1.18796396597513	0.555234858831877	0.673211215639032	0.996333059239286	0.440938117539223
"ZC412.3"	11.36448288765	16.2005610898121	10.5170083987326	10.3686105779687	11.1238941939189	16.8974366142373
"ZC412.5"	0.0778294280219512	0	0.0838361521100763	0.38626873028469	0	1.19470938039999
"nspa-5"	0.716117698056724	0.402029060251574	2.57128757030346	2.36940260252844	1.18467806756898	31.9002716320276
"nspa-3"	0	0	0	0	0	0
"ZC412.8"	0	0	0	0	0	0
"ZC412.9"	0	0	0	0	0	0
"ZC434.3"	0.137537626558105	0.0772137358208494	0.0987683422927723	0.0455067667223809	0.455058742692807	0.165588348861296
"ZC434.4"	81.3438220872847	96.3229380042429	80.2379223943786	77.6576137689448	82.1013576709465	84.6330020522811
"coa-6"	27.7527528678886	34.790157154353	29.3084866966581	27.9147733612606	30.3124295318463	33.5308392744104
"ZC434.8"	226.816656323089	178.937986578366	235.985278126636	220.243856606181	213.879602583279	234.12532460452
"ZC434.9"	2.05817319827635	4.22554628315771	4.397393074054	6.46652604385119	6.51704987266014	8.87756580196904
"ZC443.1"	0.242774749909382	1.2607189706658	0.740949628450135	1.00407922787072	1.12454668080601	1.46144262441977
"ZC443.2"	0.273899717846482	0.230651287772537	0.0737596915199229	0.203905320121438	0	0.123660529758596
"ZC443.3"	5.88884393369937	9.06459560946072	3.21592255026864	5.46466257925452	3.45272903974945	4.6249038129715
"ZC443.4"	1.07492719456733	1.69724532511867	0.69955732586191	1.15589095515381	0.93358592368801	1.98167943286103
"ugt-18"	1.02098819555678	6.74923696550177	1.15477538551621	3.11631643368391	4.00299463643799	0.576196016796327
"ugt-16"	4.18905450824032	3.93076312271181	4.22872369265145	3.11261185583694	4.63318632476139	1.14557452105779
"ZC455.1"	0.16302876025826	0.112325497063005	0.0798231833306138	0.176534054465178	0.0441326480946614	0.0535304686572071
"ugt-3"	0	0.113149688341245	10.9130942834458	24.3270588715448	0.266738835339431	0.436778323977532
"ugt-6"	0.710026093503522	3.28852613498364	1.80280067392077	1.61091253498907	2.08911122253678	1.44253493942728
"ugt-4"	7.52433520504366	18.6763621260807	7.91903126877177	10.7500014959173	7.68891633554068	4.83389867596767
"ugt-5"	4.16235337908376	8.09207380264637	4.15147752631677	6.04432751696115	5.35562820925052	1.22961546607826
"sre-20"	0.0432911408146416	0	0	0	0	0
"srbc-43"	0	0	0	0	0	0
"srbc-44"	0.0955891632752824	0	0	0	0	0
"srbc-45"	0	0	0	0	0	0
"irld-60"	0	0.113793804214155	0	0	0.0268257272732256	0.048807192010983
"irld-19"	0	0	0	0	0	0
"irld-61"	0	0	0	0	0	0.023340644455343
"lgc-37"	0	0.0732822828768143	0.124985872392211	0.172758886294334	0.0287925830407126	0.445278648906717
"irld-20"	0	0	0	0	0	0
"ZC504.1"	0	0	0	0.0285989929772482	0.0857952963296755	0
"cdk-11.2"	12.7340918002069	9.19580216168542	11.453308165192	9.8052831533806	8.39672326176321	9.48739802082345
"C12C8.t6"	0	0	0	0	0	0
"ZC506.1"	13.4764523481208	11.3913213289326	14.5575845864957	13.7045711231203	13.7295172645238	13.1780071320154
"pssy-1"	10.7460536007793	11.8322729481876	12.2414587435101	11.4284658463273	12.9308438694563	13.8425745108215
"best-22"	4.23294397974781	6.68123087112068	4.79835868734171	5.58751341942728	6.86326770929384	8.08462782936283
"ghi-1"	0.764523268104296	0.667650646116927	0.732024612460149	1.18046181350622	0.758853426184347	0.613631575104287
"rad-23"	284.684450624534	176.302633631666	295.21850913558	277.535708289377	270.957478402555	250.951078434836
"coa-7"	39.7494727781914	65.3783336478392	43.769868708999	43.7983296762805	44.5366685462818	43.4573814644458
"nep-1"	10.5427023068596	5.52030887556194	7.7165061856762	7.52990338346433	7.74776645565993	11.5944582112923
"clec-95"	0	0.0490212546219562	0.0627057867962287	0	0.0577813008432828	0
"clec-94"	0	0	0	0	0	0
"clec-93"	0	0	0	0	0	0
"clec-96"	0	0	0	0	0	0
"clec-97"	42.1465780659628	55.3060612810833	32.0302297335532	28.1037674498388	33.3645490255132	14.825793740256
"clec-98"	0.0578975013334027	0	0.0623659180331055	0.114938500231054	0.114936246121869	0
"clec-99"	0.2420870027425	0.152896321073013	0.130385403706606	0.120148177295351	0.300364552542278	0.43719076809838
"ZK131.11"	5.97230875008321	7.91373339259855	4.94318804175861	7.58452347978938	6.29851810004225	6.93922397206511
"ZK218.1"	0	0.237659186872628	0.364803546962472	0.280134125398012	0.50423153681734	0.560637963185604
"ZK218.3"	0	0	0	0	0	0
"ZK218.4"	0	0	0	0.052555522410482	0	0
"ZK218.5"	0	0	0	0	0	0
"nhr-248"	0	0	0	0	0	0
"ZK218.7"	0	0	0	0	0	0
"ZK218.8"	0	0	0	0	0.0828349117558	0
"ZK218.11"	0	0	0	0	0	0
"ZK228.1"	0	0	0	0	0	0
"ZK228.3"	7.85760025551638	17.3827614649729	11.3006299548536	9.90744736335573	14.4603736211795	15.9544209527115
"ZK228.4"	14.5757728702236	28.0281758280702	20.6407992014434	13.2510288374773	22.0395443001872	31.8988972916925
"C13B4.t1"	0	0	0	0	0	0
"ZK262.2"	0.0737331423365854	0	0.0794237230516512	0.109781639133544	0.0731863241052107	0
"ZK262.3"	0	0	0	0.0399362585548578	0.039935475347429	0.0726592943214351
"ZK262.4"	0.184971238026196	0	0.199246958910961	0.183603058810645	0.73439783236311	2.33830819907164
"ZK262.8"	0	0.172573625383769	0.220748429297035	0.0508540846346031	0.305118523877479	0.0925229862942016
"ZK262.9"	0.142427853280171	0.539724013387737	0.15342015836144	0.212061532926295	0.353428956824747	0.45012432832129
"kri-1"	0.552591899375329	0.985422314287235	1.01540918809017	0.661431939899437	1.29057359662137	0.587022978846437
"ZK265.3"	0.34182684787241	0.735623840469212	1.10462514020237	2.33738934069872	0.867079040743379	15.4671293007925
"sre-23"	0.0370905867917111	0.187404171315187	0.239718997439749	0.147264953421038	0.147262065343644	0.100474180428859
"nol-16"	99.0720618191143	153.067103943639	107.529282798701	114.594191067366	115.837508316128	100.959289247142
"ZK265.7"	0.790140295579894	0.38387198676226	0.556502708138935	0.392147927175226	0.392140236590757	0.384174391170376
"cutl-8"	0.0940738793131907	0.0475318373745255	0.0202668637201373	0	0.0373504842086919	0
"ZK285.2"	0	0	0	0.0889146888579854	0	0
"ZK287.1"	2.79152589147648	0.701432683363059	0.290997139147093	0.446915770129178	0.536288406562313	0.345571891380187
"sulp-8"	1.415807887322	1.81895093721724	1.29044993014295	1.53145542045328	2.12597877172405	2.39294156820883
"nlp-73"	13.7144239368164	15.7854765205876	9.94756510666109	12.8605058677882	13.6127153047983	7.90310456637842
"ZK287.4"	0.71629168194838	0.297224108441579	0.402560182289492	0.432778638625092	0.453378253652736	0.187473689429942
"ztf-9"	19.5064233840234	19.7042100125682	18.5819446462613	16.4644047303024	16.6396987126185	18.5321817516485
"ZK287.7"	26.6398533349088	32.7176111787239	32.0094758050001	28.7939561626344	31.6330366540335	25.5547289142602
"ZK287.9"	11.2488937182502	15.5675497739048	10.6141701396996	9.434574322027	13.93519886909	8.81876235078447
"tep-1"	5.54638786554767	3.57248950597511	4.29612928586433	5.73230144493592	4.40420388528341	4.65645856884094
"klu-1"	0.509248283578363	0.36757594555351	0.339579238143936	0.312917131446292	0.625821989383206	0.85397351084143
"scl-19"	0	0	0	0	0	0
"scl-20"	0	0	0	0	0	0
"asp-18"	0	0	0.039038208234463	0	0	0
"npr-9"	0.160031295820417	0.107810040127388	0.0344764400812224	0.12707807216557	0.0635377899909657	0.0289004384154922
"ZK455.5"	0.40953695831359	0.459828765399563	0.477906244097136	0.745264173223401	0.474249718422983	1.32510356808413
"hizr-1"	2.34336425268657	3.8698160504059	3.04873391615681	3.29269331751655	3.32283634621557	2.25336965337887
"ZK507.1"	0.211736154529491	0.392267204972918	0.41053957143299	0.0840680011600773	0.378298586095864	0.841234763392473
"ZK507.3"	0.151923043498849	0.191901871426751	0.286384295608021	0.376998280757858	0.490088153463649	1.26892191602954
"dos-1"	1.36418924464474	2.25654281538013	0.419849920259356	1.16065605250424	0.822115247346047	2.28764929852163
"ZK512.1"	4.10944791040122	1.83451962835538	1.17331754946176	1.47435596472511	2.01491363566368	1.5200358049585
"ZK512.2"	42.6368115684453	47.5450505633833	46.6670101411149	46.3650336049886	44.0243375464184	33.5604212653046
"ZK512.4"	37.2601437599018	66.8229730861008	44.2452778131652	35.5960430269138	48.091583053653	36.8596707630444
"sec-16"	54.2061313112382	17.4045080667244	55.025554004494	46.1342431733974	43.5566636176196	35.7351297364408
"ZK512.7"	14.0290099384784	24.3702775275764	23.4016113973453	13.8456685662947	27.7703653129839	65.8718529250669
"ZK512.8"	0.471764182789209	0.851299705658892	0.508174026118333	1.6055131830382	0.60205563623143	7.54602298943308
"ZK512.10"	0	0.0967247335820318	0.123725934162451	0.114011576842094	0.228018681822417	0.726006981163372
"ZK512.11"	1.64339830707889	3.89224048116157	1.99151167103792	2.65076916157869	2.14096387307299	2.68961652224947
"C15C6.t1"	0	0	0	0	0	0
"ZK524.4"	31.053351667151	18.5212789766867	32.0540853189865	28.9775742549664	27.3572473067041	24.0636931809264
"mboa-5"	0	0	0	0	0.058151016662207	0.0352669883772231
"ZK550.2"	28.1590164950743	23.4165974062405	19.5089831002818	17.6281603502517	16.4808846886178	17.6692795042724
"ZK550.3"	75.8040185941383	54.5550417955641	81.4362925899585	73.8362746555378	76.3138543741017	67.5338870385904
"gtf-2E1"	47.7644789729633	40.3550551446448	51.846407107411	48.7910758384134	47.2019667567783	46.6348225448367
"ZK550.5"	0.153423181271279	0.484491933023104	0.49579225323266	1.75131607084552	0.875640862510145	8.48528805632594
"ZK550.6"	41.9401630095881	64.4175456755332	24.6217011428602	32.1180574140796	26.2704086742744	23.8609595401383
"pyk-2"	14.3170955123372	29.6613544748739	17.6633295365692	19.2023254742535	21.2180305905918	19.1903937242071
"ZK593.2"	1.19519876878465	2.76781545327045	0.885116298239075	1.6312425609715	1.55706463496217	1.61882875320344
"ZK593.3"	11.5331822656138	51.3103479394088	16.988476072218	32.1368046646028	30.5500542191927	24.7176286214061
"fic-1"	45.7040807757976	37.4379990238796	43.2864018234062	39.2818744325375	36.2264680745365	39.5696029437543
"ZK593.9"	0.0782093154070492	0.219533867556533	0.0842453584657082	0.439907999969129	0.362270071669051	0.541420354818601
"ZK596.1"	0.158058036932372	3.68245730465945	2.95111525331499	4.07911210067843	2.667059452241	1.66507149810588
"ZK596.2"	0.0849470297893662	0.357669988991211	0.137254614836278	0.674549607717837	0.168634094707633	2.83804603485733
"ZK596.3"	0.220249257649749	0.340032310839926	0.19770638964103	0.145746758024945	0.255051824512704	0.563484063436078
"lips-6"	1.88507452870814	0.186755713974996	0	0.0366888465270407	0.40356939706632	0
"ZK632.2"	69.3040245343146	56.0555466536036	71.6616080657599	65.0645545417795	64.4615596676421	62.9144026861886
"riok-3"	43.0205156830875	46.2327692379619	46.6292378746393	40.3098161733402	44.054768430189	36.8233577503376
"ZK632.4"	98.4109580157533	117.039599588225	104.639329003976	105.415670856593	95.5136874203452	100.825007401407
"ZK632.5"	23.4028078547247	19.63774726756	25.2982580758138	20.6303461822788	21.2057374094848	20.7277688593036
"panl-3"	75.458210779853	36.7583817907351	71.3456966196625	63.9781633261829	62.2438259968455	54.1547311185533
"ZK632.9"	417.910888205301	406.862919339459	385.332049355538	423.210973237853	365.194720806783	387.314352922356
"ZK632.10"	106.929337564148	94.3832094477541	92.2857297757898	97.5267760564585	79.9789994682599	113.445040107371
"ZK632.11"	57.5033106008189	67.6610538522309	62.1289105973194	59.6134934272425	58.2581535896444	57.7158639924388
"ZK632.12"	59.7945393849431	73.2696975976157	63.1446657672108	58.0203683806193	58.4770580183045	59.4065670379452
"ZK632.14"	30.4309267008365	38.4388809534681	32.7233971919705	32.429897840192	31.3948356281885	30.4892576396024
"svop-1"	0.795898062502284	1.83833618184221	0.955303806721045	1.58002206544339	1.30913546540726	1.82746439081251
"ZK637.2"	59.5484072285666	79.7877721378486	56.0348864110591	63.281854270069	61.6649379907558	68.1616840029383
"lnkn-1"	54.3797271434066	49.7313520287111	53.4315481365425	46.7368542164968	50.3264319998718	47.9659413875982
"ZK637.4"	1.30667755302909	0.880283813884179	1.12601951090965	0.778207460279982	1.29698699752201	1.06189225554171
"asna-1"	87.2175945948631	109.276333745059	89.3036935256117	91.3879978733672	86.7491225901885	89.2352687408542
"C17D12.t1"	0	0	0	0	0	0
"tpk-1"	8.19761599265291	8.06018712383259	8.78096083226246	7.04598876818344	6.40945117842949	9.18030325101759
"trxr-2"	7.88141791439316	9.76675163029424	9.96615834389858	8.34640703312623	9.70675950514357	9.28254982173103
"ZK637.12"	0.138728428519647	0.525705207845199	0.373588047958051	0.481958029377943	0.240974288744146	2.50533021329104
"glb-1"	5.85907222523779	5.95682021464727	5.07979788554599	6.59589383349346	4.11348752424789	5.22600151849372
"ZK637.14"	8.15865793575519	12.4636389872484	7.15459979629235	6.43711874733429	10.6418021271588	5.85578772986606
"ZK637.15"	0.172989295481989	0.1942326633874	0.248453697751319	0.171709743260158	0.171706375785302	0.312405548863822
"arrd-15"	0.311266169420241	0.500406370028366	0.54865487096144	0.393226683571938	0.36513190241497	0.587674146720322
"ZK643.2"	29.2429904538246	36.5223648365652	32.7769309424209	29.517004120608	29.3203028228252	28.9923184220154
"seb-2"	1.52025417517379	1.74573804869349	1.29021804336305	1.80623839365793	1.28034640962927	2.18389161988766
"ZK643.5"	61.9547545339175	60.8866477817906	63.1574762814875	62.118215763496	60.5221747097979	55.5001698454604
"ZK643.6"	0.108862053462551	0.0458364342579819	0.0586319076540534	0.162085248096531	0.270136782286431	0.147447459686683
"ZK643.7"	0	0	0	0.128522141167452	0	0
"ZK662.2"	0.574586694162058	0.0439872871546648	0.112533123492499	0	0.207391074909387	0.14149909028612
"ZK662.5"	0.380441678210807	0.080092600762417	0.384190713759866	0.259619016381663	0.188810127185174	0.193232480557673
"ZK666.1"	0.516042946667285	1.30368119175782	0.222348055596289	0.61467110993129	1.02443175891231	0.931934427166233
"ZK666.2"	0.219119774277186	0.55356309065409	0.236031012863753	0.434998016259067	0.217494742661383	1.58285478091003
"clec-58"	0.107357678351887	0.301353441310853	0.269834449379416	0.0355211947950243	0.888012454333535	0
"ZK666.4"	0.0982261057104626	0.082716323890841	0	0	0	0.443472244651518
"clec-59"	0	0	0	0	0	0
"clec-60"	0.034182684787241	0.0575705614280253	0.073641676013491	0.0339298452682072	0.0678583597103514	1.69761175252601
"clec-61"	0	0	0.0369094206162244	0	0	0.0618798480909094
"ZK666.8"	0	0.028066771367017	0.107705259380106	0	0.0330822736497423	0.240761842650122
"ZK666.11"	0	0.0913238601332889	0.23363475892605	0	0	0
"ZK666.12"	0	0	0	0	0	0.0784188725298416
"spv-1"	1.92712759772879	1.32618897566984	1.55131440438216	1.89230465850816	1.52204128836263	3.60186780664466
"ZK669.2"	2.04575371414391	3.0147804882739	1.95322726096719	1.84601987313423	3.13817223905325	5.49973141707655
"ZK669.3"	2.30804138972022	7.32589381052608	4.65360314143425	5.99176630428867	5.5217155581484	10.3134937118333
"dbt-1"	77.7832425721936	106.72066567005	90.4092243863341	83.3580414983005	97.9508740799516	92.7433282637923
"ZK669.5"	0.571095888000685	1.00556114280421	0.279623617912709	0.618405442312404	0.721458866908353	0.703197180158239
"ZK673.1"	2.15976662760915	7.61905483379775	6.16195718009061	5.67815033518495	3.82398543449726	5.63973104571172
"ZK673.2"	94.8411711055131	130.883510340803	105.739141214707	111.07985058044	98.7540268865415	95.3866131819544
"ZK673.4"	2.64739314224968	1.46227691835008	1.96246971388384	2.34525079718621	2.85380343552027	2.57042540204411
"ZK673.5"	1.06578665719856	0.734318385561547	1.04367454667646	1.53876849288922	0.961711447142168	1.13734038254165
"ZK673.6"	0.0455041064792878	0	0.0490160250356037	0.271005153899419	0.225833199249039	1.02721206828227
"clec-143"	1.99055794945781	1.12713448578965	0.517561980014495	0.715388303847742	2.52084268000301	0.247917013877475
"sdz-37"	0.896399076588487	1.76133710662665	2.14573648057958	1.58181096821479	1.6806411932925	2.06850340687107
"ZK673.11"	0.112938385860928	0.253614808052975	0.202757918539348	0.186838355001141	0.186834690832465	0.169965133412696
"rev-1"	14.9731845756077	12.9392524893631	15.5168536234504	14.2985459048119	12.6334909163186	15.8896147373762
"ZK675.4"	1.10663368016248	0.414176700921046	0.198673586367332	0.244099606246095	0.183071114326488	0
"nhr-255"	0	0	0	0	0	0
"ZK678.3"	0.173692504000208	0.585066681179119	0.841939893446925	0.258611625519872	0.948224030505418	0.156837745059683
"srxa-9"	0	0.0740362158282219	0	0	0.043633204546265	0
"ZK757.1"	0.0836171349981433	0.457691596480143	0.180141086138677	0.124497964535985	0.124495522951966	0.1887577557959
"ZK757.2"	0.222350508156381	0.374483270347086	0.159674059005835	0.220705845196491	0.220701516837656	0.535397540810852
"dhhc-4"	36.3555187989299	37.7874956342804	36.2629465217948	31.407598247796	37.0497968944124	31.5123565890514
"ZK792.1"	8.39762790845451	11.0051252431112	8.41336352304669	8.5382003101746	9.80480331836394	8.38941400455452
"ZK792.4"	0.241266832208081	0.16253687585552	0.207909870167959	0.191585800498064	0.263425309434594	0.217854801155743
"ZK792.5"	62.8469008643419	52.1653880651418	64.0666344789098	59.5767187554814	57.040420567404	50.0565222115816
"ZK792.7"	3.13842553517132	2.83558140162902	2.18333201646731	1.55760575064455	2.59595867292852	2.3025268953368
"atg-4.2"	6.676305622508	5.38875390725178	5.99749793594543	4.75137868584859	5.62652230794113	5.41423130763816
"ipmk-1"	3.9187011262547	5.23102078192825	4.15860347732435	4.49478249137256	4.26419719647249	4.87518197211335
"ZK795.2"	0.259221573209613	0.800399615404801	0.511917616372852	0.943448680359654	0.514598278895486	5.14947953243481
"ZK795.3"	49.626769621398	66.506109673153	57.1947948490298	55.6920894690974	54.8610271141662	50.4738238998238
"snb-7"	0.188646163284994	0.079429582544185	0.101602753881748	0.0936254008504614	0.0936235647217872	0.170340332382702
"ZK809.1"	0.179908867301268	0.025250246240362	0.193793884246029	0.119052088660376	0.178574630816714	1.00178046002332
"ZK809.3"	152.833954377515	200.161942449091	156.090877763665	161.080539241854	177.136617191808	182.125091273944
"ZK809.5"	65.9417023232858	53.095538796015	66.3316567033283	62.4957811741611	58.984025903693	64.7141531329625
"ZK809.8"	6.32559233765801	17.4581215409723	7.56110809116551	8.30422430752445	8.06101574878219	13.5608475499169
"ZK822.1"	1.36204286625378	0.206198285916996	0.214304662467627	0.288622430200545	0.243045700968307	0.234919573724783
"ZK822.2"	20.6065830277694	31.0692192103816	18.0350292541905	17.2957987847687	17.4458548900726	29.4154196319384
"ZK822.4"	1.01183522289702	11.4177069137956	4.85795900630269	6.02610580710717	8.29290678124643	9.7107819525722
"ZK822.5"	3.1158479430729	9.74300721218257	5.50338262433261	7.9594141044722	6.91318409917789	14.8535856484728
"ZK829.1"	0	0	0.0538316345127858	0.0992100738836468	0.0496040641157539	0.180500983787986
"ZK829.3"	0.217052606595325	0	0.0334006150278896	0	0.0307775579237806	0
"gdh-1"	605.813681958315	419.19213857932	687.142094126398	569.670914468979	613.294835249273	598.76772541498
"ZK829.7"	111.736173944035	116.969351961672	108.040404455956	114.345557611586	107.938990028577	114.996118097377
"ZK829.9"	52.4279436438358	27.2150464676269	49.5613163239034	47.4544741489664	41.2287673509259	46.6986687839058
"ogdh-2"	43.225197332703	34.3893918090938	49.9953481172017	44.1109906991389	45.041643799991	45.0747424013872
"ZK836.3"	1.20063149046094	0.297368602417486	0.836837227426034	0.420617916548023	0.630914501439217	0.255088167171452
"ZK849.1"	0.0382185652809045	0.0321839006194238	0.0411681999180965	0	0.151740518135848	0.517648729222031
"gopc-1"	0.286191265800745	0.192801612284077	0.0924836855494278	0.170444634636004	0.284068819952911	0.620207667000917
"best-25"	0.0472397523317316	0	0.101771249327655	0.0703355001413914	0.0468894138407624	0.234606378182146
"best-26"	0.129774809366898	0.628380273749327	0.104842932821029	0.22542607904086	0.257624752127378	0.527317794323673
"ZK849.6"	0	0.230651287772537	0.295038766079692	1.49530568089054	0.271868428326728	4.45177907130947
"ZK856.4"	1.38067816955268	0.856704783155139	0.704480319006611	0.577038184833456	0.432770151213976	0.131231582600959
"ZK856.5"	3.23041573195813	5.25779428543751	6.02373938166262	3.52986795595231	7.43682785898069	4.82888869192018
"ZK856.6"	0.0557811435823123	0	0	0.110737092911903	0.110734921198354	0.100736515103608
"ZK856.7"	17.7783709665657	46.1315588311663	21.5523946019738	23.3895795131682	25.1836825088663	31.7254664611701
"chpf-1"	77.3074894350617	120.371438037334	83.3925551505866	85.0432333075554	88.2114953064651	84.8706437898869
"rpc-25"	43.3001466359059	57.0803011725555	48.433736125053	45.7660777872564	45.8167757168431	37.2678536691454
"ZK856.11"	31.7079202777575	29.729594221599	32.6555848385616	31.0511819253163	28.5173989054248	25.0696264564721
"hpo-40"	67.7782136744771	28.8605222991501	74.9856778488754	63.0008049276178	51.4068884474889	51.2458840020963
"tftc-3"	45.4518711580196	32.097838198465	46.4411952610636	41.557939615562	40.3584840054236	42.4101334337936
"gld-4"	138.762859386316	63.3616159338759	150.284105360603	120.624607390516	116.708363934909	112.890573951085
"ZK858.2"	2.40159377896307	1.68532088489535	2.6408387914674	3.57574481749256	1.5395266034989	11.8366584831226
"clec-91"	181.896416847598	191.817407574891	171.193127411057	175.921468864208	172.284171770486	191.416049880694
"ZK858.5"	14.3940743982691	19.7653103537037	16.5176938326922	16.1861837726747	15.8319010705107	19.6423211123078
"ZK858.6"	77.6326915918759	61.1888749344076	79.6581787338953	70.5166269334401	71.2644342067994	72.3434877892875
"ZK858.7"	61.8608997847092	60.8379714255073	64.9044193625171	57.416103065281	58.6554240880736	54.4071885107807
"ZK858.8"	0.150275577904049	0.590553824730623	0.377704961968374	0.795541506874729	0.546924059799139	4.65879810588775
"ZK863.1"	0	0	0.0413531424154824	0	0.0381055479056331	0
"elpc-3"	40.6476708230887	43.8036880430627	43.8381426413644	38.8472141476575	39.6086295265855	33.6614715092443
"usip-1"	115.017448479271	89.2669645588303	113.307463315607	106.275597717858	98.3449029772022	106.134999262258
"ZK863.8"	0.293061426502409	1.03650702159511	0.75763041166143	0.989038699519072	0.814486484863614	1.5348154639997
"C17D12.t2"	0	0	0	0	0	0
"ZK892.3"	0	0.104841494442062	0.214573648057958	0.222442167405205	0.0494306233321324	1.07921916880229
"ZK892.4"	0.041767698909141	0.0351726303934661	0	0.0829175104306139	0.0829158842990608	0.565719725581848
"ZK892.5"	0.10101266190083	0.127594329406085	0.326425868854127	0.852256751713243	0.200527067701984	3.32918702811086
"ZK892.6"	1.80759021714708	1.65172065303178	2.1542344468393	2.02326935105196	2.02322967183203	2.18782301794327
"sdz-38"	0.577410216000692	0.340366494929204	0.497578891983047	0.0573139278179176	0.286564019047092	0.729931343223714
"ZK896.1"	0.880997030598994	0.618240565163502	0.569394402166168	0.378941570864857	0.757868278552034	2.01528417981844
"ZK896.3"	1.10388317287089	1.56441743010938	2.05913634095694	1.09571806552969	1.60345840525405	1.65317063601662
"ZK896.4"	5.41627047685156	4.82650582059233	4.8156025562142	3.41346531873312	4.35208292910956	1.52672235532947
"ZK896.5"	2.59551737852173	6.04002052865876	3.15658719032355	4.0722462887218	6.39911866961593	11.4662630989747
"clec-187"	7.12846455344648	20.5813327845969	14.6259535280022	10.7399584699514	19.3315461190735	7.5095220613681
