"","logFC","logCPM","LR","PValue"
"WBGene00000073",0.0306506528307777,3.69440458964603,0.00577737893969754,0.939411881120845
"WBGene00000074",0.328830338730761,4.82894235875627,1.23152639063858,0.267110396695973
"WBGene00000075",0.0767581605985001,4.46167335995979,0.0578341965683844,0.809952418744934
"WBGene00000079",0.104332933607273,6.72745094900752,0.173573371126054,0.676955371319405
"WBGene00000080",0.0278253077918981,6.43998632368851,0.0167853430632974,0.896915927517478
"WBGene00000081",-0.896703237698259,7.33718078988389,14.2835720278632,0.000157231129017667
"WBGene00000082",0.477646710208376,0.076814503194233,0.323209091605968,0.569685450858097
"WBGene00000083",0.434709029926552,4.5089553470984,1.22175104486949,0.269017282323137
"WBGene00000084",-0.626430369092156,3.77064507221615,2.29871283789173,0.129481259697682
"WBGene00000085",-0.631743098734477,-1.14100817562296,0.329734547326175,0.565815438042219
"WBGene00000086",-0.26988265684456,3.08782050436269,0.305921683015043,0.580193653524191
"WBGene00000088",-1.065677217125,4.05110768548292,8.34314838455297,0.00387144511643806
"WBGene00000089",-0.546558394922467,2.06644207430451,0.76459862046655,0.381893216587001
"WBGene00000090",0.375040050665519,6.9435199729792,2.32686232226774,0.127157956501102
"WBGene00000092",0.222087395813423,4.58564990028715,0.499088227872953,0.479901021112574
"WBGene00000093",-0.234687291490732,4.56941726527441,0.573049836882479,0.449049531293749
"WBGene00000094",0.088263745315973,4.85366155459912,0.0743988483641829,0.785036538653827
"WBGene00000095",0.00592901820529251,4.04361739438066,0.000260176689906189,0.987130685282192
"WBGene00000096",0.0599527623678573,-0.980763452447592,0.00386933508660148,0.950400393312402
"WBGene00000097",-0.146553510457465,5.3325396508146,0.332435336595154,0.564228580265951
"WBGene00000098",0.119007740755078,7.82372357600356,0.251670301241827,0.615901414958904
"WBGene00000099",0.0600140154780875,6.40835564814589,0.0808498331980196,0.776149029785956
"WBGene00000100",0.30273838944339,6.29979299431578,1.69258390588755,0.193260703463729
"WBGene00000101",0.320413574013811,8.47634486187813,1.49228662356837,0.221862015965706
"WBGene00000102",0.219230946465078,7.7292593311148,0.848662039125145,0.356931116127848
"WBGene00000103",0.266553693932895,3.01825876280945,0.27708086982229,0.598620932456491
"WBGene00000105",0.693591355582194,5.61099294743568,4.50427203776393,0.0338102848431913
"WBGene00000106",0.45349747884394,6.28900772303932,1.74420131640187,0.186607371454106
"WBGene00000107",-0.0586006566233455,8.14443607948482,0.056463265929878,0.812175834500856
"WBGene00000108",1.41820706511781,-3.18979006772086,0.370826953540863,0.542553852345079
"WBGene00000109",-0.147367933405014,6.78014547043693,0.470682245154396,0.492673471222412
"WBGene00000110",0.0913212257496384,7.18987280799397,0.154675644393198,0.694106598632553
"WBGene00000111",-0.0411782839460653,2.46087945486538,0.00330474810111525,0.954157310448526
